OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
31480,1552564,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1622,2021/10/20 22:25:00+00
31481,1552565,1211,0,ROBBERY,211 PC ROBBERY-BANK,1,1A,0333,2021/11/10 21:56:00+00
31482,1552566,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1275,2021/10/25 01:35:00+00
31483,1552568,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6A,1042,2021/11/09 20:38:00+00
31484,1552569,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0847,2021/10/27 22:27:00+00
31485,1552571,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1013,2021/10/31 21:46:00+00
31486,1552572,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0908,2021/10/31 10:00:00+00
31487,1552574,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0419,2021/11/11 04:44:00+00
31488,1552575,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,1346,2021/11/10 23:46:00+00
31489,1552576,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0767,2021/11/02 00:13:00+00
31490,1552577,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,3,3A,0785,2021/11/05 07:00:00+00
31491,1552579,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0620,2021/11/02 00:44:00+00
31492,1552580,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5B,1618,2021/11/10 19:30:00+00
31493,1552582,1399,5,BATTERY,243.3 BATT TRANS PER/PASS INJ,3,3A,0764,2021/11/10 16:59:00+00
31494,1552584,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6C,1132,2021/11/10 08:25:00+00
31495,1552586,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0748,2021/11/02 04:49:00+00
31496,1552587,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1398,2021/11/10 00:58:00+00
31497,1552589,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1441,2021/11/02 22:41:00+00
31498,1552591,2205,0,BURGLARY,459 PC BURGLARY:BUSINESS-NO FORCE,5,5C,1624,2021/11/11 10:33:00+00
31499,1552592,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5C,1605,2021/11/11 10:32:00+00
31500,1552596,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0444,2021/11/11 12:27:00+00
31501,1552597,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0338,2021/11/03 00:16:00+00
31502,1552598,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4C,1287,2021/11/11 03:46:00+00
31503,1552601,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1134,2021/11/03 18:46:00+00
31504,1552605,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0721,2021/11/03 21:23:00+00
31505,1552607,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0707,2021/09/28 16:29:00+00
31506,1552609,3563,3,NARCOTICS,11358(C) CULTIVATE MARIJUANA,4,4C,1331,2021/11/08 17:47:00+00
31507,1552612,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0449,2021/09/28 15:04:00+00
31508,1552616,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0851,2021/11/11 10:30:00+00
31509,1552617,5005,1,OBST JUDICIARY,166(A)(2) DISORDRLY CONDCT CRT,1,1C,0438,2021/11/11 09:09:00+00
31510,1552625,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4A,0945,2021/09/29 16:27:00+00
31511,1552626,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6D,0841,2021/11/10 09:19:00+00
31512,1552627,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1061,2021/11/09 21:49:00+00
31513,1552628,5214,10,WEAPON OFFENSE,27545 UNLICENSED SALE OF GUN,6,6A,1051,2021/11/09 19:54:00+00
31514,1552629,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0568,2021/09/29 18:51:00+00
31515,1552631,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0553,2021/09/29 22:21:00+00
31516,1552633,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1012,2021/11/04 04:18:00+00
31517,1552634,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0216,2021/09/01 15:00:00+00
31518,1552635,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0553,2021/09/29 22:46:00+00
31519,1552637,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0553,2021/09/29 23:06:00+00
31520,1552638,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1634,2021/11/05 12:57:00+00
31521,1552639,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0732,2021/11/11 11:36:00+00
31522,1552640,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0553,2021/09/29 23:38:00+00
31523,1552643,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0738,2021/11/03 22:04:00+00
31524,1552646,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1427,2021/11/04 17:00:00+00
31525,1552647,5707,0,PRIVACY,602 PC TRESPASS,4,4B,0969,2021/11/10 21:52:00+00
31526,1552649,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0737,2021/09/29 10:21:00+00
31527,1552650,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0428,2021/09/29 19:31:00+00
31528,1552651,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0766,2021/11/10 18:00:00+00
31529,1552652,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0723,2021/09/29 17:22:00+00
31530,1552654,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0124,2021/09/29 16:49:00+00
31531,1552655,5707,0,PRIVACY,602 PC TRESPASS,4,4C,1279,2021/11/11 09:32:00+00
31532,1552656,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1146,2021/09/29 16:28:00+00
31533,1552657,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1146,2021/09/29 19:32:00+00
31534,1552658,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1421,2021/09/29 16:32:00+00
31535,1552659,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0915,2021/09/29 16:47:00+00
31536,1552661,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0237,2021/11/11 20:00:00+00
31537,1552663,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1113,2021/11/12 02:15:00+00
31538,1552664,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1404,2021/11/10 02:00:00+00
31539,1552666,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1262,2021/11/12 00:35:00+00
31540,1552667,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,UI,UI,UI,2021/11/11 23:06:00+00
31541,1552668,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6A,1061,2021/11/11 18:49:00+00
31542,1552669,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5C,1606,2021/11/11 16:39:00+00
31543,1552670,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0744,2021/11/11 14:35:00+00
31544,1552671,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0509,2021/11/11 13:38:00+00
31545,1552681,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2A,0501,2021/11/10 06:48:00+00
31546,1552688,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1623,2021/11/09 05:36:00+00
31547,1552690,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0909,2021/11/08 09:30:00+00
31548,1552695,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,UI,UI,UI,2021/11/09 19:04:00+00
31549,1552696,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,4,4C,1227,2021/11/09 19:40:00+00
31550,1552698,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1284,2021/11/08 19:30:00+00
31551,1552699,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,6,6A,1013,2021/11/09 21:38:00+00
31552,1552701,2202,0,BURGLARY,459 PC BURGLARY:RESIDENCE-FORCE,2,2C,0567,2021/11/09 06:00:00+00
31553,1552702,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1624,2021/11/09 22:42:00+00
31554,1552706,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0525,2021/09/30 18:09:00+00
31555,1552711,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,2,2B,0522,2021/11/10 10:11:00+00
31556,1552713,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0615,2021/09/30 20:26:00+00
31557,1552714,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0502,2021/09/30 05:27:00+00
31558,1552716,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0551,2021/11/11 19:31:00+00
31559,1552718,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4B,1356,2021/11/11 16:57:00+00
31560,1552722,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1B,0401,2021/11/10 01:05:00+00
31561,1552723,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1153,2021/10/12 23:59:00+00
31562,1552724,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,4,4C,1265,2021/11/06 11:00:00+00
31563,1552725,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,3,3B,0746,2021/11/07 06:15:00+00
31564,1552726,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0628,2021/11/11 17:34:00+00
31565,1552727,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0775,2021/11/02 00:10:00+00
31566,1552728,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6B,1005,2021/11/11 23:46:00+00
31567,1552729,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1C,0409,2021/11/12 00:27:00+00
31568,1552731,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1406,2021/11/12 02:02:00+00
31569,1552732,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1111,2021/11/02 15:46:00+00
31570,1552733,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1A,0106,2021/11/12 01:13:00+00
31571,1552734,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5A,1363,2021/11/12 02:37:00+00
31572,1552735,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1603,2021/11/12 03:14:00+00
31573,1552737,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0735,2021/11/04 17:07:00+00
31574,1552740,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6E,1103,2021/11/05 09:38:00+00
31575,1552742,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,4,4A,0902,2021/11/07 01:30:00+00
31576,1552745,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0313,2021/11/09 00:00:00+00
31577,1552746,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0115,2021/11/07 13:07:00+00
31578,1552748,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,5,5A,1386,2021/11/09 02:00:00+00
31579,1552749,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1251,2021/11/04 20:39:00+00
31580,1552750,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1C,0418,2021/11/08 09:02:00+00
31581,1552752,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,3,3B,0738,2021/11/07 19:20:00+00
31582,1552753,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6E,0878,2021/11/06 19:15:00+00
31583,1552755,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6C,1113,2021/11/06 09:15:00+00
31584,1552756,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6C,1113,2021/11/02 21:45:00+00
31585,1552758,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1B,0468,2021/11/05 18:15:00+00
31586,1552759,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1B,0442,2021/10/25 02:00:00+00
31587,1552760,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0851,2021/11/04 21:43:00+00
31588,1552761,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1133,2021/11/12 09:00:00+00
31589,1552762,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1B,0412,2021/11/06 05:00:00+00
31590,1552763,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5A,1503,2021/11/05 15:00:00+00
31591,1552764,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0845,2021/11/05 09:21:00+00
31592,1552766,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1C,0447,2021/11/01 11:15:00+00
31593,1552767,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,2,2C,0625,2021/11/09 08:00:00+00
31594,1552770,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1C,0428,2021/11/12 10:00:00+00
31595,1552772,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,1116,2021/11/05 19:53:00+00
31596,1552773,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6C,1113,2021/11/04 20:00:00+00
31597,1552774,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6C,1113,2021/11/05 07:35:00+00
31598,1552775,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0303,2021/11/06 05:45:00+00
31599,1552776,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,4,4C,1253,2021/11/05 07:00:00+00
31600,1552779,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,2,2C,0604,2021/11/12 03:30:00+00
31601,1552780,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0115,2021/11/07 06:00:00+00
31602,1552781,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,3,3B,0748,2021/11/09 03:00:00+00
31603,1552783,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6D,0832,2021/11/09 05:00:00+00
31604,1552784,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6B,1004,2021/11/08 04:30:00+00
31605,1552785,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0304,2021/11/09 09:30:00+00
31606,1552786,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,3,3A,0774,2021/11/06 11:35:00+00
31607,1552788,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1346,2021/11/05 21:29:00+00
31608,1552789,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,3,3A,0703,2021/10/26 14:55:00+00
31609,1552791,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0313,2021/11/06 09:45:00+00
31610,1552792,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,3,3B,0788,2021/11/04 18:10:00+00
31611,1552794,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1B,0444,2021/11/07 04:00:00+00
31612,1552795,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6C,1113,2021/11/07 02:00:00+00
31613,1552796,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1B,0401,2021/11/10 07:30:00+00
31614,1552797,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,4,4A,0927,2021/11/11 01:15:00+00
31615,1552798,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6E,1101,2021/11/11 17:00:00+00
31616,1552800,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,5,5C,1607,2021/11/10 04:00:00+00
31617,1552801,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,6,6C,1113,2021/11/12 15:10:00+00
31618,1552803,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0449,2021/11/05 23:01:00+00
31619,1552804,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,4,4A,0905,2021/11/12 02:00:00+00
31620,1552807,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,2,2A,0224,2021/11/10 18:44:00+00
31621,1552808,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,5,5C,1606,2021/11/12 00:48:00+00
31622,1552809,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0778,2021/11/12 06:30:00+00
31623,1552811,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1134,2021/04/26 01:00:00+00
31624,1552812,2602,0,FRAUD,FRAUD-SWINDLE,4,4A,0905,2021/09/06 19:00:00+00
31625,1552813,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1287,2021/11/10 20:00:00+00
31626,1552815,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1013,2021/11/06 09:07:00+00
31627,1552816,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0626,2021/11/07 00:33:00+00
31628,1552817,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,1,1B,0353,2021/11/02 10:00:00+00
31629,1552818,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1401,2021/11/10 14:50:00+00
31630,1552819,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6C,1447,2021/11/07 06:33:00+00
31631,1552820,2202,0,BURGLARY,459 PC BURGLARY:RESIDENCE-FORCE,1,1A,0113,2021/11/04 02:00:00+00
31632,1552821,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,1,1B,0434,2021/11/10 23:00:00+00
31633,1552822,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0115,2021/11/06 07:01:00+00
31634,1552823,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,1116,2021/11/08 00:25:00+00
31635,1552824,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0704,2021/11/07 01:30:00+00
31636,1552825,2204,0,BURGLARY,459 PC BURGLARY:RESIDENCE-NO FORCE,6,6A,1032,2021/11/07 00:50:00+00
31637,1552827,2202,0,BURGLARY,459 PC BURGLARY:RESIDENCE-FORCE,1,1A,0102,2021/11/07 15:30:00+00
31638,1552831,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1A,0336,2021/11/06 10:45:00+00
31639,1552833,2203,0,BURGLARY,459 PC BURGLARY:BUSINESS-FORCE,1,1A,0302,2021/11/07 09:00:00+00
31640,1552834,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,0958,2021/10/15 09:00:00+00
31641,1552835,2204,0,BURGLARY,459 PC BURGLARY:RESIDENCE-NO FORCE,1,1B,0421,2021/11/04 09:35:00+00
31642,1552836,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0435,2021/11/02 19:20:00+00
31643,1552837,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0727,2021/11/07 05:00:00+00
31644,1552838,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1654,2021/11/06 19:00:00+00
31645,1552840,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0106,2021/11/12 02:00:00+00
31646,1552842,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0558,2021/11/08 02:00:00+00
31647,1552843,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1146,2021/11/12 04:45:00+00
31648,1552844,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2021/11/11 10:35:00+00
31649,1552845,5404,13,TRAFFIC,23550.5(A) VC DUI W/PRIOR FEL,3,3B,0776,2021/11/11 18:38:00+00
31650,1552846,2202,0,BURGLARY,459 PC BURGLARY:RESIDENCE-FORCE,5,5C,1623,2021/11/03 07:00:00+00
31651,1552847,2202,0,BURGLARY,459 PC BURGLARY:RESIDENCE-FORCE,6,6E,1117,2021/11/04 20:00:00+00
31652,1552848,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1441,2021/10/01 20:43:00+00
31653,1552849,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0701,2021/10/01 22:17:00+00
31654,1552850,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0701,2021/10/01 23:08:00+00
31655,1552852,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0704,2021/09/30 18:43:00+00
31656,1552853,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1441,2021/11/08 05:05:00+00
31657,1552854,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0877,2021/10/01 02:30:00+00
31658,1552855,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1406,2021/09/30 11:26:00+00
31659,1552856,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0437,2021/11/08 19:58:00+00
31660,1552857,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0438,2021/11/05 19:00:00+00
31661,1552858,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1401,2021/11/09 00:25:00+00
31662,1552859,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5B,1621,2021/11/02 19:07:00+00
31663,1552861,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0429,2021/10/01 18:19:00+00
31664,1552862,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0715,2021/09/30 21:58:00+00
31665,1552863,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,0888,2021/11/09 04:59:00+00
31666,1552864,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1364,2021/10/01 07:53:00+00
31667,1552865,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0935,2021/11/09 20:45:00+00
31668,1552866,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0747,2021/11/09 05:59:00+00
31669,1552869,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0905,2021/11/09 10:12:00+00
31670,1552870,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0564,2021/11/12 02:32:00+00
31671,1552872,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4C,1225,2021/11/03 19:00:00+00
31672,1552873,2299,01,BURGLARY,459 PC BURGLARY:VEHICLE,1,1A,0106,2021/11/12 05:00:00+00
31673,1552874,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2021/11/09 02:00:00+00
31674,1552875,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0784,2021/11/12 06:00:00+00
31675,1552876,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0531,2021/11/12 02:00:00+00
31676,1552877,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4B,0987,2021/11/12 20:04:00+00
31677,1552878,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0901,2021/11/12 16:24:00+00
31678,1552879,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0746,2021/11/12 15:42:00+00
31679,1552880,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6C,1113,2021/11/11 14:28:00+00
31680,1552881,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5B,1604,2021/11/13 01:05:00+00
31681,1552883,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0444,2021/10/01 14:24:00+00
31682,1552885,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0732,2021/11/12 02:43:00+00
31683,1552886,5202,22,WEAPON OFFENSE,25400(A)(6) CCW UNREG W/AMMO,UI,UI,UI,2021/11/12 00:18:00+00
31684,1552888,3563,3,NARCOTICS,11358(C) CULTIVATE MARIJUANA,2,2A,0237,2021/09/16 20:53:00+00
31685,1552890,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0447,2021/10/02 17:35:00+00
31686,1552892,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0782,2021/11/12 21:55:00+00
31687,1552893,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,6,6D,0841,2021/11/12 19:21:00+00
31688,1552895,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0775,2021/11/12 17:15:00+00
31689,1552896,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6A,1015,2021/11/12 17:02:00+00
31690,1552897,2589,0,FORGERY,470 PC FORGERY,2,2B,0564,2021/11/12 15:50:00+00
31691,1552903,5707,0,PRIVACY,602 PC TRESPASS,5,5C,1647,2021/11/11 17:48:00+00
31692,1552904,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,6,6C,1441,2021/11/11 22:31:00+00
31693,1552905,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2C,0614,2021/11/11 15:46:00+00
31694,1552906,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3A,0783,2021/11/10 19:20:00+00
31695,1552913,2202,0,BURGLARY,459 PC BURGLARY:RESIDENCE-FORCE,5,5A,1363,2021/11/07 19:06:00+00
31696,1552914,2203,0,BURGLARY,459 PC BURGLARY:BUSINESS-FORCE,4,4A,0906,2021/11/07 05:30:00+00
31697,1552915,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0906,2021/11/07 06:00:00+00
31698,1552916,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0515,2021/11/08 01:32:00+00
31699,1552919,2205,0,BURGLARY,459 PC BURGLARY:BUSINESS-NO FORCE,2,2C,0615,2021/11/06 02:00:00+00
31700,1552920,2203,0,BURGLARY,459 PC BURGLARY:BUSINESS-FORCE,4,4B,0998,2021/11/08 02:00:00+00
31701,1552921,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0704,2021/10/10 12:30:00+00
31702,1552922,2203,0,BURGLARY,459 PC BURGLARY:BUSINESS-FORCE,4,4C,1285,2021/11/08 14:40:00+00
31703,1552923,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4B,0969,2021/11/08 08:46:00+00
